url,name,price_idr,sold_count,rating,brand,cpu,cpu_full,ram_gb,storage_raw,ssd_gb,storage_type,nvme,screen_inch,resolution,display_type,touchscreen,gpu,gpu_type,os,battery_hours,condition,error
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x380-yoga-core-i7-8650u-ram-16gb-ssd-512-murah-16gb-ssd-256gb,Laptop Lenovo Thinkpad X380 YOGA Core i7 8650u RAM 16GB SSD 512 Murah - 16GB SSD 256GB,4799000,30,5,Lenovo,,,16,SSD 256GB ● VGA Intel UHD Graphics 620,256,SSD,No,13.3,1920 x 1080,,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x390-core-i7-8th-gen-ram-16gb-ssd-win-10-ips-ssd-256gb,Laptop Lenovo Thinkpad X390 Core i7 8th Gen RAM 16GB SSD Win 10 IPS - SSD 256GB,4999000,30,5,Lenovo,i7 8565u,INTEL CORE i7 8565u 1.80 GHz (GEN 8) - RAM 16GB DDR4,16,SSD NVME 256GB * Fast Booting * - SUDAH TERI,256,SSD,Yes,3,1920x1080,IPS,No,Intel HD Graphics 620,Integrated,WINDOWS 10,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-yoga-11e-intel-core-m3-gen-8-ram-8gb-ssd-256gb-touchscreen-ips-win-11-original,Laptop Lenovo Thinkpad Yoga 11e intel core M3 Gen 8 RAM 8GB SSD 256GB Touchscreen IPS Win 11 Original,2050000,22,5,Lenovo,,,8,SSD 256GB ✓ Layar 11.6 Inch Touchscreen,256,SSD,No,11.6,HD,IPS,Yes,,Integrated,Windows 11 Pro,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-yoga-300e-intel-pentium-silver-n5000-ram-4gb-ssd-128-touchscreen-ips-win-10-original,Laptop Lenovo Thinkpad Yoga 300e intel Pentium Silver N5000 RAM 4GB SSD 128 Touchscreen IPS Win 10 Original,1550000,15,5,Lenovo,,,4,SSD 128GB ✓ Layar 11.6 Inch Touchscreen,128,SSD,No,11.6,HD,IPS,Yes,,Integrated,Windows 10 Pro,1,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-yoga-l380-core-i7-8th-gen-ram-16-ssd-ips-win-10-ssd-256gb-8-gb,"Laptop Lenovo Thinkpad Yoga L380 Core i7 8th Gen RAM 16 SSD IPS Win 10 - SSD 256GB, 8 gb",3499000,30,4.8,Lenovo,,,8,,,SSD,No,,HD,,No,,Integrated,windows 10,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-yoga-s1-core-i5-8gb-ips-full-hd-touchscreen,Laptop Lenovo Thinkpad Yoga S1 Core i5 8GB IPS Full HD Touchscreen,3500000,22,5,Lenovo,,,8,SSD 128 GB“ Fast Boot “ VGA INTEL HD 440,128,SSD,No,13.3,1920x1080,IPS,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x1-carbon-10th-core-i5-gen12-ram-16gb-ssd-nvme-512gb-touchscreen-fhd-ips-murah-garansi-1734704910368867774-1734705082874299838,Laptop Lenovo X1 Carbon 10th Core i5 Gen12 RAM 16GB SSD NVME 512GB Touchscreen FHD IPS Murah Garansi - SSD 256GB,7999000,13,5,Lenovo,i5 generasi ke-12,Intel Core i5 | Layar 14”FHD | Laptop Bisnis Premium,16,512GB,512,SSD,Yes,,1920x1080,IPS,Yes,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x1-carbon-core-i5-4300u-ram-8gb-ssd-128-touchbar-murah-ram-4gb-ssd-256,Laptop Lenovo X1 Carbon Core i5 4300u RAM 8GB SSD 128 Touchbar Murah - RAM 4GB SSD 256,3999000,1,,Lenovo,,,4,SSD 256GB Fast Booting VGA INTEL HD GRA,256,SSD,No,,1600x900,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x1-carbon-core-i5-5300u-ssd-240gb-8gb-full-hd-murah-8gb-ssd-128gb,Laptop Lenovo X1 Carbon Core i5 5300u SSD 240GB 8GB Full HD Murah - 8GB SSD 128GB,4750000,11,5,Lenovo,i5 5300u,Intel Core i5 5300u 2.30 GHz Haswell RAM 8GB DDR3 SSD,8,SSD 128GB / 256GB Fast Booting ( Varian,128,SSD,No,,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x1-carbon-core-i5-6200u-ram-8gb-ssd-256-murah-slim-ssd-128gb,Laptop Lenovo X1 Carbon Core i5 6200u - RAM 8GB - SSD 256 - Murah Slim - SSD 128GB,3599000,60,4.9,Lenovo,,,8,SSD 128GB - 512GB “Fast Booting” VGA IN,128,SSD,No,,1920x1080,IPS,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x1-carbon-core-i5-ssd-128-ram-4gb-touchscreen-murah,Laptop Lenovo X1 Carbon Core i5 SSD 128 RAM 4GB Touchscreen Murah,4499000,18,4.9,Lenovo,,,4,SSD 128GB Fast Booting VGA INTEL HD GRA,128,SSD,No,,1600x900,,Yes,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x1-carbon-core-i7-ram-8gb-ssd-256-touchscreen-murah-slim-non-touchscreen,Laptop Lenovo X1 Carbon Core i7 RAM 8GB SSD 256 Touchscreen Murah Slim - NON Touchscreen,3899000,12,5,Lenovo,,,8,SSD 256GB Fast Booting VGA INTEL HD 440,256,SSD,No,,1600x900,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-x260-core-i7-6600u-8gb-ssd-180-ips-screen-win-10-murah-ssd-512gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-yoga-730-15-core-i7-8550u-ram-16gb-nvme-nvidia-gtx-1050-nvme-256gb-0ef9f,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-yoga-x370-core-i5-7300u-ram-8gb-ssd-512-touch-pen-murah-ssd-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-microsoft-surface-pro-7-plus-7-core-i7-11th-ram-16gb-ssd-512,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-dell-latitude-3160-intel-4gb-ssd-128-win-10-mulus-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-dell-latitude-7290-core-i5-8th-gen-ram-8gb-ssd-win-10-ori-ssd-128gb-8-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-dell-latitude-7290-core-i7-8th-gen-ram-16gb-ssd-256-slim-256gb-80935,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-dell-latitude-e7240-core-i7-8gb-ssd-256-win10-camera-slim-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-dell-latitude-e7250-i7-5600u-8gb-128gb-ssd-mulus-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-dell-latitude-e7440-core-i5-8gb-ssd-128-win-10-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-fujitsu-lifebook-e558-core-i5-8th-gen-ssd-256gb-fhd-ips-8-gb-df51a,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-lenovo-mix-520-2in1-core-i5-gen8-ram-8gb-ssd-touch-win-10,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-toshiba-portege-core-i5-5300u-ssd-256gb-ram-8gb-layar-ips-ram-8gb-ssd-128,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-toshiba-portege-z40b-core-i5-5200u-8gb-ssd-128-slim-win10-8gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-murah-toshiba-z30b-core-i5-gen5-8gb-ssd-128-win-10-slim,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-panasonic-cf-mx3-core-i5-4310u-ram-4gb-ssd-128-full-hd-ips-hdmi-ssd-512gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-tablet-dell-latitude-5289-core-i5-7300u-ssd-256-touchscreen-ssd-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-e560-core-core-i5-core-i7-ram-16gb-ssd-256gb-murah-mulus-windows-original-ssd-128gb-8-gb-38602,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-edge-15-core-i5-ram-4gb-ssd-128gb-hdmi-dvd-win-10-harddisk-320gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-t14s-ryzen-7-second-ram-16gb-ssd-tipis-ringan-bergaransi-fhd-ips-1732544983827711422,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-x1-carbon-9th-core-i5-i7-gen-11-ram-16-ssd-nvme-1tb-fhd-ips-win-11-original-touchscreen-windows-1731604999327417790,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-x1-carbon-9th-core-i7-gen-11-ram-32gb-ssd-nvme-1tb-fhd-ips-win-11-original-1734012027493713342,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-x1-tablet-3rd-core-i5-8350u-ram-8gb-nvme-256gb-qhd,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-thinkpad-x1-yoga-5th-core-i5-gen-10-ram-16gb-ssd-256-touchscreen-full-hd-ips-murah-garansi-1731991786242803134,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-toshiba-dynabook-a30e-core-i5-gen-8-ram-8gb-ssd-fhd-ips-slim,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-toshiba-dynabook-r64-core-i5-ram-8gb-ssd-128-fhd-ips-win-10-ori-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-toshiba-portege-r30-core-i5-4210m-4gb-500gb-super-mulus-hdd-320gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-toshiba-portege-x30e-core-i7-8th-gen-ram-16gb-ssd-touchscreen-ssd-256gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-toshiba-portege-z30a-core-i5-4300u-8gb-ssd-256gb-win-10-murah-8gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-toshiba-tecra-a40-c-core-i5-6th-gen-ssd-256-murah-slim-win-10-4-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/laptop-ultrabook-toshiba-z30a-core-i7-gen4-8gb-ssd-256-murah,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lcd-paketan-pak-david,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lenovo-thinkpad-e580-core-i5-ram-16gb-ssd-512gb-harga-terjangkau-windows-original-laptop-1731706459890681278,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lenovo-thinkpad-t14s-core-i5-gen-10-ssd-256gb-ram-8gb-ddr4-fulls-hd-ips-keyboard-us-murah-garansi-1734610254339671486,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lenovo-thinkpad-x1-carbon-core-i7-8th-gen-ram-16gb-ssd-touchscreen-ips-x1-i5-non-touch-ram-16-ssd-256-da5e0,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lenovo-thinkpad-x1-yoga-3rd-core-i5-8th-gen-ram-8gb-ssd-touchscreen-1730770373266278253,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lenovo-thinkpad-x13-yoga-core-i7-gen10-ssd-512gb-laptop-convertible-touchscreen-garansi-1732356066792342974,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/lenovo-thinkpad-x230-corei7-4gb-500gb-good-battery-murah,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-air-13-2013-md760-core-i5-ram-4gb-ssd-128-murah-mulus-like-new,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-air-2013-md711-core-i5-ram-4gb-ssd-128gb-11-inch-murah-mulus,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-air-2015-11-inch-mjvm2-core-i5-ram-4gb-ssd-128gb-murah-mulus,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-air-2015-mjve2-core-i5-ram-8gb-ssd-128-mulus-murah-original-4-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-2011-mc700-core-i5-4gb-ssd-128-murah-mulus-gan-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-2012-md101-corei5-2-5-ssd-128-4gb-mulus-murah-gan,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-2012-md102-core-i7-2-9-ghz-8gb-750gb-murah-mulus,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-2017-core-i5-ram-8gb-ssd-128-murah-mulus-garansi,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-mc700-2011-core-i7-8gb-murah-mulus-garansi-4-gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-retina-2013-me864-core-i5-ram-8gb-ssd-128gb-murah-mulus-4gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-13-retina-2015-mf839-core-i5-ram-8gb-ssd-128gb-murah-mulus-mf839-8gb-128,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-15-2017-touchbar-core-i7-ram-16gb-ssd-512-amd-radeon-dual-vga-ssd-250gb-79c8b,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-15-2018-touchbar-core-i7-ram-16gb-ssd-512-amd-radeon-4gb-ssd-256gb-16-gb-f96a5,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-16-2019-touchbar-core-i7-ram-16gb-ssd-512-amd-radeon-4gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/macbook-pro-retina-15-2013-core-i7-8gb-ssd-256-nvidia-mulus-like-new,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/memory-ram-sodim-8gb-ddr3l-untuk-laptop-dan-mini-pc,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/mezastar-pokemon-original-tag-bintang-4-5-6-harga-murah-1734922363540637118-1734922599047529918,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/microsoft-surface-laptop-3-core-i7-10th-gen-ram-16gb-ssd-256-qhd-touch,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/mini-pc-dell-optiplex-7050-usff-core-i7-7th-gen-ram-8gb-ssd-256-murah-ram-32gb-ssd256-9db97,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/mini-pc-hp-elitedesk-800-g1-core-i5-4670s-8gb-500gb-dvd-usb-3-0-murah-harddisk-500gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/murahhh-paket-komputer-bekas-brand-hp-core2duo-lcd-17-siap-pakai,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-harddisk-pc-250gb-sata-seagate-new-ready-stock-gan,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-laptop-dell-e6320-corei5-2520m-mulus-murah-original,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-laptop-dell-latitude-e4310-corei5-4gb-slim-elegan-murah,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-laptop-dell-vostro-slim-corei5-2450m-4gb-slim-elegan-gan,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-laptop-hp-elitebook-2540p-corei7-4gb-ssd-256gb-murah-aja-ssd-256gb-habis,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-laptop-lenovo-thinkpad-t410-corei5-mulus-dan-murah,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/obral-laptop-lenovo-thinkpad-t420-corei5-4gb-500gb-murmer-aja-hdd-320gb,Obral Laptop Lenovo Thinkpad T420 / Corei5 / 4gb / 500gb/ Murmer aja - HDD 320GB,2350000,30,4.6,Lenovo,,,4,SSD 128GB Lenovo Thinkpad T420: Corei5,128,SSD,No,14,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/obral-laptop-lenovo-thinkpad-x240-corei5-4gb-320gb-double-baterai-gan-1,OBral Laptop Lenovo Thinkpad X240 Corei5 4GB 320GB Double Baterai Gan,2950000,24,5,Lenovo,,,4,,,,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-laptop-lenovo-x220-corei5-murah-mulus-original-hdd-320gb,OBRAL LAPTOP LENOVO x220 / Corei5 / Murah . Mulus Original - HDD 320GB,2300000,90,4.7,Lenovo,,,4,,,,No,12.5,HD,,No,,Integrated,,2,Used,
https://www.tokopedia.com/specialistlaptop/obral-laptop-toshiba-dynabook-r930-corei5-3340m-4gb-murah-slim-ssd-128gb,OBRAL Laptop Toshiba DynaBook R930 / Corei5 3340M / 4GB / Murah Slim - SSD 128GB,990000,100,4.9,Toshiba,,,4,,,SSD,No,,HD,,No,,Integrated,,1,Used,
https://www.tokopedia.com/specialistlaptop/obral-mini-pc-acer-veriton-core-i5-gen3-4gb-250gb-low-watt-murah,OBRAL Mini Pc Acer Veriton Core i5 Gen3 - 4GB - 250GB - Low Watt Murah,2747000,50,5,Acer,,,4,,,,No,,,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-mini-pc-lenovo-m90p-corei5-4gb-low-watt-murah-mulus,Obral Mini Pc Lenovo M90p / Corei5 / 4GB / Low Watt / Murah Mulus,1750000,2,,Lenovo,,,4,,,,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-mini-pc-lenovo-m93p-corei5-4570t-barang-like-new-murmer-harddisk-320gb,OBRAL Mini Pc Lenovo M93P / Corei5 4570T / Barang Like New / MurMer - Harddisk 320GB,1299000,10,4.8,Lenovo,,,8,SSD 128GB - SSD 256GB “ Fast Booting “,128,SSD,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-pc-dekstop-hp-8100-corei5-4gb-harga-reseller-masih-mulus,Obral Pc Dekstop Hp 8100 / Corei5 / 4gb / Harga Reseller / Masih Mulus,1750000,40,4.8,Hp,,,4,,,,No,,Hd,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-pc-dekstop-lenovo-thinkcentre-m92p-i7-4gb-win-7-murah-8gb-ssd-256,OBRAL Pc Dekstop Lenovo ThinkCentre M92P - i7 - 4GB - Win 7 - Murah - 8GB SSD 256,4000000,30,4.9,Lenovo,,,8,SSD 240GB Dvd-RW VGA INTEL HD 4000 UDB,240,SSD,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-pc-dell-mini-optiplex-980-corei5-muriah-meriah-mulus,OBRAL PC DELL MINI Optiplex 980 Corei5 / Muriah Meriah / Mulus,2300000,100,4.5,Dell,,,4,,,,No,,,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-pc-dell-sff-optiplex-960-core2duo-muriah-meriah-dan-mulus,OBRAL PC DELL SFF Optiplex 960 Core2Duo / Muriah Meriah dan Mulus,985000,30,4.6,Dell,,,2,,,,No,,,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-pc-mini-dell-optiplex-7010-core-i5-4gb-320gb-win-7-murah,OBRAL Pc Mini Dell Optiplex 7010 - Core i5 - 4GB - 320GB - Win 7 Murah,2250000,18,4,Dell,,,4,,,,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-pc-mini-hp-elite-8200-corei3-2120-hdd-250gb-barang-langka,OBRAL Pc Mini Hp Elite 8200 / Corei3 2120 / Hdd 250GB / Barang Langka,1699000,23,5,Hp,,,4,,,,No,,HD,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/obral-ram-pc-2gb-ddr3-murah-stock-terbatas,OBRAL RAM PC 2GB DDR3 / MURAH STOCK TERBATAS,300000,70,4.7,,,,,,,,No,,,,No,,Integrated,,,Used,
https://www.tokopedia.com/specialistlaptop/paket-komputer-bekas-murah-pc-mini-hp-core-i5-lcd-new-20-inch-samsun-lcd-20-samsung,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pc-dekstop-acer-veriton-s6610g-corei5-2400-4gb-500gb-win-7,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pc-mini-hp-elitedesk-800-g1-usff-i5-gen4-8gb-500gb-win-7-murah-garansi,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pc-mini-hp-pro-8200-corei5-4gb-250gb-dvd-win-7,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pc-server-hp-workstation-z420-e5-1602-32gb-vga-nvidia-quadro-1gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pesanan-khusus-dell-7480-core-i7-6600u-8gb-ssd-256-7480-i7-gen-7-ram-8-ssd-256,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pesanan-khusus-lenovo-thinkpad-t470s-core-i7-6th-gen-ram-8gb-ssd-256-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pesanan-khusus-lenovo-x240-core-i3-ram-4gb-ssd-128gb-win-10-ram-8gb-ssd-128,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/pesanan-khusus-pc-lenovo-core-i5-gen-7-ram-8gb-ssd-256-win-10,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-bekas-dell-core2duo-2gb-160gb-dvd-murah-bagus-gan,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-bekas-hp-elitebook-9480m-core-i5-4310u-8gb-500gb-murah-hdd-500gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-bekas-toshiba-portege-z30a-core-i5-gen4-8gb-ssd-256-8gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-hp-elitebook-8470p-core-i7-ram-8gb-ssd-vga-amd-dvd-win-10-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-lenovo-thinkpad-l470-i5-gen5-8gb-ssd-256gb-garansi-gan,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-lenovo-thinkpad-t430s-core-i5-8gb-ssd-256-murah-gan-4gb-hdd-320gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-laptop-lenovo-x250-core-i5-5300u-ssd-256-8gb-murah-garansi-mulus-ram-8gb-hdd-500,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-pc-dell-optiplex-9010-sff-core-i7-3770-ram-8gb-ssd-win-10-4gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/promo-pc-dell-optiplex-990-mini-sff-core-i7-2600-ram-8gb-ssd-dvd-win10-ram-4gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/sale-laptop-dell-latitude-e5450-core-i5-gen5-8gb-ssd-128-murah-harddisk-500gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/sale-laptop-lenovo-thinpad-x390-core-i5-8th-gen-ram-16gb-ssd-win10-ori-1730807656590706541,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/sale-pc-dell-optiplex-9020-core-i7-4770-ram-8gb-ssd-256gb-dvd-win-10-ram-4gb-ssd-128gb,,,,,,,,,,,,,,,,,,,,,,failed after retries
https://www.tokopedia.com/specialistlaptop/ssd-m2-nvme-sata-256gb-m-2-nvme-256gb-copotan-laptop-thinkpad-laptop-dell-laptop-hp-original,,,,,,,,,,,,,,,,,,,,,,failed after retries
